#class tools::wcsv::ntuple
#title Gap2_TrackCounter2
#separator 44
#vector_separator 59
#column int Gap2_TrackCounter2_eventId
#column int Gap2_TrackCounter2_cell
#column double Gap2_TrackCounter2_score
7,0,232
8,0,205
