#class tools::wcsv::ntuple
#title Gap8_TrackCounter8
#separator 44
#vector_separator 59
#column int Gap8_TrackCounter8_eventId
#column int Gap8_TrackCounter8_cell
#column double Gap8_TrackCounter8_score
7,0,212
8,0,210
